"Area","Country code","Year","Area type","Continent","Ember region","EU","OECD","G20","G7","Category","Subcategory","Variable","Unit","Value","YoY absolute change","YoY % change"
"South Korea","KOR",2013,"Country","Asia","Asia",0,1,1,0,"Capacity","Fuel","Coal","GW",25.5,0.06,0.24
"South Korea","KOR",2013,"Country","Asia","Asia",0,1,1,0,"Capacity","Fuel","Gas","GW",24.19,2.75,12.83
"South Korea","KOR",2013,"Country","Asia","Asia",0,1,1,0,"Capacity","Fuel","Hydro","GW",1.75,0,0
"South Korea","KOR",2013,"Country","Asia","Asia",0,1,1,0,"Capacity","Fuel","Nuclear","GW",20.72,0,0
"South Korea","KOR",2013,"Country","Asia","Asia",0,1,1,0,"Capacity","Fuel","Other Fossil","GW",6.02,-1.11,-15.57
"South Korea","KOR",2013,"Country","Asia","Asia",0,1,1,0,"Capacity","Fuel","Other Renewables","GW",0.29,-0.01,-3.33
"South Korea","KOR",2013,"Country","Asia","Asia",0,1,1,0,"Capacity","Fuel","Solar","GW",1.56,0.54,52.94
"South Korea","KOR",2013,"Country","Asia","Asia",0,1,1,0,"Capacity","Fuel","Wind","GW",0.58,0.12,26.09
"South Korea","KOR",2013,"Country","Asia","Asia",0,1,1,0,"Electricity demand","Demand","Demand","TWh",517.21,5.93,1.16
"South Korea","KOR",2013,"Country","Asia","Asia",0,1,1,0,"Electricity demand","Demand per capita","Demand per capita","MWh",10.32,0.02,0.19
"South Korea","KOR",2013,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Clean","%",28.44,NA,NA
"South Korea","KOR",2013,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Fossil","%",71.57,NA,NA
"South Korea","KOR",2013,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Gas and Other Fossil","%",30.35,NA,NA
"South Korea","KOR",2013,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Hydro, Bioenergy and Other Renewables","%",2.3,NA,NA
"South Korea","KOR",2013,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Renewables","%",2.83,NA,NA
"South Korea","KOR",2013,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Wind and Solar","%",0.53,NA,NA
"South Korea","KOR",2013,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Clean","TWh",147.08,-9.23,-5.9
"South Korea","KOR",2013,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Fossil","TWh",370.13,15.16,4.27
"South Korea","KOR",2013,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Gas and Other Fossil","TWh",156.96,14.34,10.05
"South Korea","KOR",2013,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Hydro, Bioenergy and Other Renewables","TWh",11.88,1.13,10.51
"South Korea","KOR",2013,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Renewables","TWh",14.62,1.86,14.58
"South Korea","KOR",2013,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Wind and Solar","TWh",2.74,0.73,36.32
"South Korea","KOR",2013,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Bioenergy","%",1.39,NA,NA
"South Korea","KOR",2013,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Coal","%",41.22,NA,NA
"South Korea","KOR",2013,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Gas","%",26.65,NA,NA
"South Korea","KOR",2013,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Hydro","%",0.82,NA,NA
"South Korea","KOR",2013,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Nuclear","%",25.61,NA,NA
"South Korea","KOR",2013,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Other Fossil","%",3.7,NA,NA
"South Korea","KOR",2013,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Other Renewables","%",0.09,NA,NA
"South Korea","KOR",2013,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Solar","%",0.31,NA,NA
"South Korea","KOR",2013,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Wind","%",0.22,NA,NA
"South Korea","KOR",2013,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Bioenergy","TWh",7.17,0.76,11.86
"South Korea","KOR",2013,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Coal","TWh",213.17,0.82,0.39
"South Korea","KOR",2013,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Gas","TWh",137.83,14.19,11.48
"South Korea","KOR",2013,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Hydro","TWh",4.23,0.36,9.3
"South Korea","KOR",2013,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Nuclear","TWh",132.46,-11.09,-7.73
"South Korea","KOR",2013,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Other Fossil","TWh",19.13,0.15,0.79
"South Korea","KOR",2013,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Other Renewables","TWh",0.48,0.01,2.13
"South Korea","KOR",2013,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Solar","TWh",1.59,0.49,44.55
"South Korea","KOR",2013,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Wind","TWh",1.15,0.24,26.37
"South Korea","KOR",2013,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Total","Total Generation","TWh",517.21,5.93,1.16
"South Korea","KOR",2013,"Country","Asia","Asia",0,1,1,0,"Electricity imports","Electricity imports","Net Imports","TWh",0,0,NA
"South Korea","KOR",2013,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Aggregate fuel","Clean","mtCO2",3.45,0.09,2.68
"South Korea","KOR",2013,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Aggregate fuel","Fossil","mtCO2",255.73,7.73,3.12
"South Korea","KOR",2013,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Aggregate fuel","Gas and Other Fossil","mtCO2",80.93,7.06,9.56
"South Korea","KOR",2013,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Aggregate fuel","Hydro, Bioenergy and Other Renewables","mtCO2",1.77,0.19,12.03
"South Korea","KOR",2013,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Aggregate fuel","Renewables","mtCO2",1.86,0.22,13.41
"South Korea","KOR",2013,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Aggregate fuel","Wind and Solar","mtCO2",0.09,0.03,50
"South Korea","KOR",2013,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","CO2 intensity","CO2 intensity","gCO2/kWh",501.11,9.48,1.93
"South Korea","KOR",2013,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Fuel","Bioenergy","mtCO2",1.65,0.18,12.24
"South Korea","KOR",2013,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Fuel","Coal","mtCO2",174.8,0.67,0.38
"South Korea","KOR",2013,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Fuel","Gas","mtCO2",67.54,6.96,11.49
"South Korea","KOR",2013,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Fuel","Hydro","mtCO2",0.1,0.01,11.11
"South Korea","KOR",2013,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Fuel","Nuclear","mtCO2",1.59,-0.13,-7.56
"South Korea","KOR",2013,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Fuel","Other Fossil","mtCO2",13.39,0.1,0.75
"South Korea","KOR",2013,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Fuel","Other Renewables","mtCO2",0.02,0,0
"South Korea","KOR",2013,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Fuel","Solar","mtCO2",0.08,0.03,60
"South Korea","KOR",2013,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Fuel","Wind","mtCO2",0.01,0,0
"South Korea","KOR",2013,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Total","Total emissions","mtCO2",259.18,7.82,3.11
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Capacity","Aggregate fuel","Clean","GW",26.43,1.38,5.51
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Capacity","Aggregate fuel","Fossil","GW",63.34,7.63,13.7
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Capacity","Aggregate fuel","Gas and Other Fossil","GW",36.04,5.83,19.3
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Capacity","Aggregate fuel","Hydro, Bioenergy and Other Renewables","GW",2.62,0.43,19.63
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Capacity","Aggregate fuel","Renewables","GW",5.71,1.38,31.87
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Capacity","Aggregate fuel","Wind and Solar","GW",3.09,0.95,44.39
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Capacity","Fuel","Bioenergy","GW",0.55,0.4,266.67
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Capacity","Fuel","Coal","GW",27.3,1.8,7.06
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Capacity","Fuel","Gas","GW",30.97,6.78,28.03
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Capacity","Fuel","Hydro","GW",1.77,0.02,1.14
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Capacity","Fuel","Nuclear","GW",20.72,0,0
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Capacity","Fuel","Other Fossil","GW",5.07,-0.95,-15.78
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Capacity","Fuel","Other Renewables","GW",0.3,0.01,3.45
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Capacity","Fuel","Solar","GW",2.48,0.92,58.97
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Capacity","Fuel","Wind","GW",0.61,0.03,5.17
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Electricity demand","Demand","Demand","TWh",524.59,7.38,1.43
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Electricity demand","Demand per capita","Demand per capita","MWh",10.38,0.06,0.58
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Clean","%",31.81,NA,NA
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Fossil","%",68.2,NA,NA
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Gas and Other Fossil","%",26.82,NA,NA
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Hydro, Bioenergy and Other Renewables","%",2.66,NA,NA
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Renewables","%",3.37,NA,NA
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Wind and Solar","%",0.71,NA,NA
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Clean","TWh",166.84,19.76,13.43
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Fossil","TWh",357.75,-12.38,-3.34
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Gas and Other Fossil","TWh",140.69,-16.27,-10.37
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Hydro, Bioenergy and Other Renewables","TWh",13.97,2.09,17.59
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Renewables","TWh",17.67,3.05,20.86
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Wind and Solar","TWh",3.7,0.96,35.04
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Bioenergy","%",2.05,NA,NA
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Coal","%",41.38,NA,NA
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Gas","%",24.31,NA,NA
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Hydro","%",0.52,NA,NA
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Nuclear","%",28.44,NA,NA
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Other Fossil","%",2.51,NA,NA
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Other Renewables","%",0.09,NA,NA
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Solar","%",0.49,NA,NA
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Wind","%",0.22,NA,NA
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Bioenergy","TWh",10.76,3.59,50.07
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Coal","TWh",217.06,3.89,1.82
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Gas","TWh",127.54,-10.29,-7.47
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Hydro","TWh",2.72,-1.51,-35.7
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Nuclear","TWh",149.17,16.71,12.62
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Other Fossil","TWh",13.15,-5.98,-31.26
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Other Renewables","TWh",0.49,0.01,2.08
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Solar","TWh",2.55,0.96,60.38
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Wind","TWh",1.15,0,0
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Total","Total Generation","TWh",524.59,7.38,1.43
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Electricity imports","Electricity imports","Net Imports","TWh",0,0,NA
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Aggregate fuel","Clean","mtCO2",4.48,1.03,29.86
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Aggregate fuel","Fossil","mtCO2",249.69,-6.04,-2.36
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Aggregate fuel","Gas and Other Fossil","mtCO2",71.7,-9.23,-11.4
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Aggregate fuel","Hydro, Bioenergy and Other Renewables","mtCO2",2.56,0.79,44.63
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Aggregate fuel","Renewables","mtCO2",2.69,0.83,44.62
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Aggregate fuel","Wind and Solar","mtCO2",0.13,0.04,44.44
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","CO2 intensity","CO2 intensity","gCO2/kWh",484.51,-16.6,-3.31
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Fuel","Bioenergy","mtCO2",2.47,0.82,49.7
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Fuel","Coal","mtCO2",177.99,3.19,1.82
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Fuel","Gas","mtCO2",62.49,-5.05,-7.48
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Fuel","Hydro","mtCO2",0.07,-0.03,-30
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Fuel","Nuclear","mtCO2",1.79,0.2,12.58
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Fuel","Other Fossil","mtCO2",9.21,-4.18,-31.22
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Fuel","Other Renewables","mtCO2",0.02,0,0
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Fuel","Solar","mtCO2",0.12,0.04,50
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Fuel","Wind","mtCO2",0.01,0,0
"South Korea","KOR",2014,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Total","Total emissions","mtCO2",254.17,-5.01,-1.93
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Capacity","Aggregate fuel","Clean","GW",28.94,2.51,9.5
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Capacity","Aggregate fuel","Fossil","GW",63.04,-0.3,-0.47
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Capacity","Aggregate fuel","Gas and Other Fossil","GW",35.74,-0.3,-0.83
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Capacity","Aggregate fuel","Hydro, Bioenergy and Other Renewables","GW",2.75,0.13,4.96
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Capacity","Aggregate fuel","Renewables","GW",7.22,1.51,26.44
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Capacity","Aggregate fuel","Wind and Solar","GW",4.47,1.38,44.66
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Capacity","Fuel","Bioenergy","GW",0.63,0.08,14.55
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Capacity","Fuel","Coal","GW",27.3,0,0
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Capacity","Fuel","Gas","GW",33.5,2.53,8.17
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Capacity","Fuel","Hydro","GW",1.77,0,0
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Capacity","Fuel","Nuclear","GW",21.72,1,4.83
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Capacity","Fuel","Other Fossil","GW",2.24,-2.83,-55.82
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Capacity","Fuel","Other Renewables","GW",0.35,0.05,16.67
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Capacity","Fuel","Solar","GW",3.62,1.14,45.97
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Capacity","Fuel","Wind","GW",0.85,0.24,39.34
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Electricity demand","Demand","Demand","TWh",524.7,0.11,0.02
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Electricity demand","Demand per capita","Demand per capita","MWh",10.29,-0.09,-0.87
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Clean","%",33.62,NA,NA
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Fossil","%",66.38,NA,NA
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Gas and Other Fossil","%",24.48,NA,NA
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Hydro, Bioenergy and Other Renewables","%",2.67,NA,NA
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Renewables","%",3.67,NA,NA
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Wind and Solar","%",1,NA,NA
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Clean","TWh",176.4,9.56,5.73
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Fossil","TWh",348.3,-9.45,-2.64
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Gas and Other Fossil","TWh",128.45,-12.24,-8.7
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Hydro, Bioenergy and Other Renewables","TWh",14.02,0.05,0.36
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Renewables","TWh",19.24,1.57,8.89
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Wind and Solar","TWh",5.22,1.52,41.08
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Bioenergy","%",2.17,NA,NA
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Coal","%",41.9,NA,NA
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Gas","%",22.16,NA,NA
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Hydro","%",0.4,NA,NA
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Nuclear","%",29.95,NA,NA
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Other Fossil","%",2.32,NA,NA
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Other Renewables","%",0.1,NA,NA
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Solar","%",0.74,NA,NA
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Wind","%",0.26,NA,NA
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Bioenergy","TWh",11.4,0.64,5.95
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Coal","TWh",219.85,2.79,1.29
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Gas","TWh",116.29,-11.25,-8.82
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Hydro","TWh",2.12,-0.6,-22.06
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Nuclear","TWh",157.16,7.99,5.36
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Other Fossil","TWh",12.16,-0.99,-7.53
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Other Renewables","TWh",0.5,0.01,2.04
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Solar","TWh",3.88,1.33,52.16
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Wind","TWh",1.34,0.19,16.52
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Total","Total Generation","TWh",524.7,0.11,0.02
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Electricity imports","Electricity imports","Net Imports","TWh",0,0,NA
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Aggregate fuel","Clean","mtCO2",4.78,0.3,6.7
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Aggregate fuel","Fossil","mtCO2",245.77,-3.92,-1.57
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Aggregate fuel","Gas and Other Fossil","mtCO2",65.49,-6.21,-8.66
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Aggregate fuel","Hydro, Bioenergy and Other Renewables","mtCO2",2.69,0.13,5.08
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Aggregate fuel","Renewables","mtCO2",2.89,0.2,7.43
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Aggregate fuel","Wind and Solar","mtCO2",0.2,0.07,53.85
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","CO2 intensity","CO2 intensity","gCO2/kWh",477.51,-7,-1.44
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Fuel","Bioenergy","mtCO2",2.62,0.15,6.07
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Fuel","Coal","mtCO2",180.28,2.29,1.29
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Fuel","Gas","mtCO2",56.98,-5.51,-8.82
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Fuel","Hydro","mtCO2",0.05,-0.02,-28.57
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Fuel","Nuclear","mtCO2",1.89,0.1,5.59
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Fuel","Other Fossil","mtCO2",8.51,-0.7,-7.6
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Fuel","Other Renewables","mtCO2",0.02,0,0
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Fuel","Solar","mtCO2",0.19,0.07,58.33
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Fuel","Wind","mtCO2",0.01,0,0
"South Korea","KOR",2015,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Total","Total emissions","mtCO2",250.55,-3.62,-1.42
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Capacity","Aggregate fuel","Clean","GW",32.47,3.53,12.2
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Capacity","Aggregate fuel","Fossil","GW",70.72,7.68,12.18
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Capacity","Aggregate fuel","Gas and Other Fossil","GW",37.89,2.15,6.02
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Capacity","Aggregate fuel","Hydro, Bioenergy and Other Renewables","GW",3.78,1.03,37.45
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Capacity","Aggregate fuel","Renewables","GW",9.35,2.13,29.5
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Capacity","Aggregate fuel","Wind and Solar","GW",5.57,1.1,24.61
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Capacity","Fuel","Bioenergy","GW",1.67,1.04,165.08
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Capacity","Fuel","Coal","GW",32.83,5.53,20.26
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Capacity","Fuel","Gas","GW",33.98,0.48,1.43
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Capacity","Fuel","Hydro","GW",1.78,0.01,0.56
